Time,L_Reach,L_Grasp,L_Manipulation,L_Transport,L_Place,R_Reach,R_Grasp,R_Manipulation,R_Transport,R_Place
338.26 sec,0,1,0,0,0,0,0,1,0,0
338.28 sec,0,1,0,0,0,0,0,1,0,0
338.3 sec,0,1,0,0,0,0,0,1,0,0
338.31 sec,0,1,0,0,0,0,0,1,0,0
338.33 sec,0,1,0,0,0,0,0,1,0,0
338.35 sec,0,1,0,0,0,0,0,1,0,0
338.36 sec,0,1,0,0,0,0,0,1,0,0
338.38 sec,0,1,0,0,0,0,0,1,0,0
338.4 sec,0,1,0,0,0,0,0,1,0,0
338.41 sec,0,1,0,0,0,0,0,1,0,0
338.43 sec,0,1,0,0,0,0,0,1,0,0
338.45 sec,0,1,0,0,0,0,0,1,0,0
338.46 sec,0,1,0,0,0,0,0,1,0,0
338.48 sec,0,1,0,0,0,0,0,1,0,0
338.5 sec,0,1,0,0,0,0,0,1,0,0
338.51 sec,0,1,0,0,0,0,0,1,0,0
338.53 sec,0,1,0,0,0,0,0,1,0,0
338.55 sec,0,1,0,0,0,0,0,1,0,0
338.56 sec,0,1,0,0,0,0,0,1,0,0
338.58 sec,0,1,0,0,0,0,0,1,0,0
338.6 sec,0,1,0,0,0,0,0,1,0,0
338.61 sec,0,1,0,0,0,0,0,1,0,0
338.63 sec,0,1,0,0,0,0,0,1,0,0
338.65 sec,0,1,0,0,0,0,0,1,0,0
338.66 sec,0,1,0,0,0,0,0,1,0,0
338.68 sec,0,1,0,0,0,0,0,1,0,0
338.7 sec,0,1,0,0,0,0,0,1,0,0
338.71 sec,0,1,0,0,0,0,0,1,0,0
338.73 sec,0,1,0,0,0,0,0,1,0,0
338.75 sec,0,1,0,0,0,0,0,1,0,0
338.76 sec,0,1,0,0,0,0,0,1,0,0
338.78 sec,0,1,0,0,0,0,0,1,0,0
338.8 sec,0,1,0,0,0,0,0,1,0,0
338.81 sec,0,1,0,0,0,0,0,1,0,0
338.83 sec,0,1,0,0,0,0,0,1,0,0
338.85 sec,0,1,0,0,0,0,0,1,0,0
338.86 sec,0,1,0,0,0,0,0,1,0,0
338.88 sec,0,1,0,0,0,0,0,1,0,0
338.9 sec,0,1,0,0,0,0,0,1,0,0
338.91 sec,0,1,0,0,0,0,0,1,0,0
338.93 sec,0,1,0,0,0,0,0,1,0,0
338.95 sec,0,1,0,0,0,0,0,1,0,0
338.96 sec,0,1,0,0,0,0,0,1,0,0
338.98 sec,0,1,0,0,0,0,0,1,0,0
339 sec,0,1,0,0,0,0,0,1,0,0
339.01 sec,0,1,0,0,0,0,0,1,0,0
339.03 sec,0,1,0,0,0,0,0,1,0,0
339.05 sec,0,1,0,0,0,0,0,1,0,0
339.06 sec,0,1,0,0,0,0,0,1,0,0
339.08 sec,0,1,0,0,0,0,0,1,0,0
339.1 sec,0,1,0,0,0,0,0,1,0,0
339.11 sec,0,1,0,0,0,0,0,1,0,0
339.13 sec,0,1,0,0,0,0,0,1,0,0
339.15 sec,0,1,0,0,0,0,0,1,0,0
339.16 sec,0,1,0,0,0,0,0,1,0,0
339.18 sec,0,1,0,0,0,0,0,1,0,0
339.2 sec,0,1,0,0,0,0,0,1,0,0
339.21 sec,0,1,0,0,0,0,0,1,0,0
339.23 sec,0,1,0,0,0,0,0,1,0,0
339.25 sec,0,1,0,0,0,0,0,1,0,0
339.26 sec,0,1,0,0,0,0,0,1,0,0
339.28 sec,0,1,0,0,0,0,0,1,0,0
339.3 sec,0,1,0,0,0,0,0,1,0,0
339.31 sec,0,1,0,0,0,0,0,1,0,0
339.33 sec,0,1,0,0,0,0,0,1,0,0
339.35 sec,0,1,0,0,0,0,0,1,0,0
339.36 sec,0,1,0,0,0,0,0,1,0,0
339.38 sec,0,1,0,0,0,0,0,1,0,0
339.4 sec,0,1,0,0,0,0,0,1,0,0
339.41 sec,0,1,0,0,0,0,0,1,0,0
339.43 sec,0,1,0,0,0,0,0,1,0,0
339.45 sec,0,1,0,0,0,0,0,1,0,0
339.46 sec,0,1,0,0,0,0,0,1,0,0
339.48 sec,0,1,0,0,0,0,0,1,0,0
339.5 sec,0,1,0,0,0,0,0,1,0,0
339.51 sec,0,1,0,0,0,0,0,1,0,0
339.53 sec,0,1,0,0,0,0,0,1,0,0
339.55 sec,0,1,0,0,0,0,0,1,0,0
339.56 sec,0,1,0,0,0,0,0,1,0,0
339.58 sec,0,1,0,0,0,0,0,1,0,0
339.6 sec,0,1,0,0,0,0,0,1,0,0
339.61 sec,0,1,0,0,0,0,0,1,0,0
339.63 sec,0,1,0,0,0,0,0,1,0,0
339.65 sec,0,1,0,0,0,0,0,1,0,0
339.66 sec,0,1,0,0,0,0,0,1,0,0
339.68 sec,0,1,0,0,0,0,0,1,0,0
339.7 sec,0,1,0,0,0,0,0,1,0,0
339.71 sec,0,1,0,0,0,0,0,1,0,0
339.73 sec,0,1,0,0,0,0,0,1,0,0
339.75 sec,0,1,0,0,0,0,0,1,0,0
339.76 sec,0,1,0,0,0,0,0,1,0,0
339.78 sec,0,1,0,0,0,0,0,1,0,0
339.8 sec,0,1,0,0,0,0,0,1,0,0
339.81 sec,0,1,0,0,0,0,0,1,0,0
339.83 sec,0,1,0,0,0,0,0,1,0,0
339.85 sec,0,1,0,0,0,0,0,1,0,0
339.86 sec,0,1,0,0,0,0,0,1,0,0
339.88 sec,0,1,0,0,0,0,0,1,0,0
339.9 sec,0,1,0,0,0,0,0,1,0,0
339.91 sec,0,1,0,0,0,0,0,1,0,0
339.93 sec,0,1,0,0,0,0,0,1,0,0
339.95 sec,0,1,0,0,0,0,0,1,0,0
339.96 sec,0,1,0,0,0,0,0,1,0,0
339.98 sec,0,1,0,0,0,0,0,1,0,0
340 sec,0,1,0,0,0,0,0,1,0,0
340.01 sec,0,1,0,0,0,0,0,1,0,0
340.03 sec,0,1,0,0,0,0,0,1,0,0
340.05 sec,0,1,0,0,0,0,0,1,0,0
340.06 sec,0,1,0,0,0,0,0,1,0,0
340.08 sec,0,1,0,0,0,0,0,1,0,0
340.1 sec,0,1,0,0,0,0,0,1,0,0
340.11 sec,0,1,0,0,0,0,0,1,0,0
340.13 sec,0,1,0,0,0,0,0,1,0,0
340.15 sec,0,1,0,0,0,0,0,1,0,0
340.16 sec,0,1,0,0,0,0,0,1,0,0
340.18 sec,0,1,0,0,0,0,0,1,0,0
340.2 sec,0,1,0,0,0,0,0,1,0,0
340.21 sec,0,1,0,0,0,0,0,1,0,0
340.23 sec,0,1,0,0,0,0,0,1,0,0
340.25 sec,0,1,0,0,0,0,0,1,0,0
340.26 sec,0,1,0,0,0,0,0,1,0,0
340.28 sec,0,1,0,0,0,0,0,1,0,0
340.3 sec,0,1,0,0,0,0,0,1,0,0
340.31 sec,0,1,0,0,0,0,0,1,0,0
340.33 sec,0,1,0,0,0,0,0,1,0,0
340.35 sec,0,1,0,0,0,0,0,1,0,0
340.36 sec,0,1,0,0,0,0,0,1,0,0
340.38 sec,0,1,0,0,0,0,0,1,0,0
340.4 sec,0,1,0,0,0,0,0,1,0,0
340.41 sec,0,1,0,0,0,0,0,1,0,0
340.43 sec,0,1,0,0,0,0,0,1,0,0
340.45 sec,0,1,0,0,0,0,0,1,0,0
340.46 sec,0,1,0,0,0,0,0,1,0,0
340.48 sec,0,1,0,0,0,0,0,1,0,0
340.5 sec,0,1,0,0,0,0,0,1,0,0
340.51 sec,0,1,0,0,0,0,0,1,0,0
340.53 sec,0,1,0,0,0,0,0,1,0,0
340.55 sec,0,1,0,0,0,0,0,1,0,0
340.56 sec,0,1,0,0,0,0,0,1,0,0
340.58 sec,0,1,0,0,0,0,0,1,0,0
340.6 sec,0,1,0,0,0,0,0,1,0,0
340.61 sec,0,1,0,0,0,0,0,1,0,0
340.63 sec,0,1,0,0,0,0,0,1,0,0
340.65 sec,0,1,0,0,0,0,0,1,0,0
340.66 sec,0,1,0,0,0,0,0,1,0,0
340.68 sec,0,1,0,0,0,0,0,1,0,0
340.7 sec,0,1,0,0,0,0,0,1,0,0
340.71 sec,0,1,0,0,0,0,0,1,0,0
340.73 sec,0,1,0,0,0,0,0,1,0,0
340.75 sec,0,1,0,0,0,0,0,1,0,0
340.76 sec,0,1,0,0,0,0,0,1,0,0
340.78 sec,0,1,0,0,0,0,0,1,0,0
340.8 sec,0,1,0,0,0,0,0,1,0,0
340.81 sec,0,1,0,0,0,0,0,1,0,0
340.83 sec,0,1,0,0,0,0,0,1,0,0
340.85 sec,0,1,0,0,0,0,0,1,0,0
340.86 sec,0,1,0,0,0,0,0,1,0,0
340.88 sec,0,1,0,0,0,0,0,1,0,0
340.9 sec,0,1,0,0,0,0,0,1,0,0
340.91 sec,0,1,0,0,0,0,0,1,0,0
340.93 sec,0,1,0,0,0,0,0,1,0,0
340.95 sec,0,1,0,0,0,0,0,1,0,0
340.96 sec,0,1,0,0,0,0,0,1,0,0
340.98 sec,0,1,0,0,0,0,0,1,0,0
341 sec,0,1,0,0,0,0,0,1,0,0
341.01 sec,0,1,0,0,0,0,0,1,0,0
341.03 sec,0,1,0,0,0,0,0,1,0,0
341.05 sec,0,1,0,0,0,0,0,1,0,0
341.06 sec,0,1,0,0,0,0,0,1,0,0
341.08 sec,0,1,0,0,0,0,0,1,0,0
341.1 sec,0,1,0,0,0,0,0,1,0,0
341.11 sec,0,1,0,0,0,0,0,1,0,0
341.13 sec,0,1,0,0,0,0,0,1,0,0
341.15 sec,0,1,0,0,0,0,0,1,0,0
341.16 sec,0,1,0,0,0,0,0,1,0,0
341.18 sec,0,1,0,0,0,0,0,1,0,0
341.2 sec,0,1,0,0,0,0,0,1,0,0
341.21 sec,0,1,0,0,0,0,0,1,0,0
341.23 sec,0,1,0,0,0,0,0,1,0,0
341.25 sec,0,1,0,0,0,0,0,1,0,0
341.26 sec,0,1,0,0,0,0,0,1,0,0
341.28 sec,0,1,0,0,0,0,0,1,0,0
341.3 sec,0,1,0,0,0,0,0,1,0,0
341.31 sec,0,1,0,0,0,0,0,1,0,0
341.33 sec,0,1,0,0,0,0,0,1,0,0
341.35 sec,0,1,0,0,0,0,0,1,0,0
341.36 sec,0,1,0,0,0,0,0,1,0,0
341.38 sec,0,1,0,0,0,0,0,1,0,0
341.4 sec,0,1,0,0,0,0,0,1,0,0
341.41 sec,0,1,0,0,0,0,0,1,0,0
341.43 sec,0,1,0,0,0,0,0,1,0,0
341.45 sec,0,1,0,0,0,0,0,1,0,0
341.46 sec,0,1,0,0,0,0,0,1,0,0
341.48 sec,0,1,0,0,0,0,0,1,0,0
341.5 sec,0,1,0,0,0,0,0,1,0,0
341.52 sec,0,1,0,0,0,0,0,1,0,0
341.53 sec,0,1,0,0,0,0,0,1,0,0
341.55 sec,0,1,0,0,0,0,0,1,0,0
341.57 sec,0,1,0,0,0,0,0,1,0,0
341.58 sec,0,1,0,0,0,0,0,1,0,0
341.6 sec,0,1,0,0,0,0,0,1,0,0
341.62 sec,0,1,0,0,0,0,0,1,0,0
341.63 sec,0,1,0,0,0,0,0,1,0,0
341.65 sec,0,1,0,0,0,0,0,1,0,0
341.67 sec,0,1,0,0,0,0,0,1,0,0
341.68 sec,0,1,0,0,0,0,0,1,0,0
341.7 sec,0,1,0,0,0,0,0,1,0,0
341.72 sec,0,1,0,0,0,0,0,1,0,0
341.73 sec,0,1,0,0,0,0,0,1,0,0
341.75 sec,0,1,0,0,0,0,0,1,0,0
341.77 sec,0,1,0,0,0,0,0,1,0,0
341.78 sec,0,1,0,0,0,0,0,1,0,0
341.8 sec,0,1,0,0,0,0,0,1,0,0
341.82 sec,0,1,0,0,0,0,0,1,0,0
341.83 sec,0,1,0,0,0,0,0,1,0,0
341.85 sec,0,1,0,0,0,0,0,1,0,0
341.87 sec,0,1,0,0,0,0,0,1,0,0
341.88 sec,0,1,0,0,0,0,0,1,0,0
341.9 sec,0,1,0,0,0,0,0,1,0,0
341.92 sec,0,1,0,0,0,0,0,1,0,0
341.93 sec,0,1,0,0,0,0,0,1,0,0
341.95 sec,0,1,0,0,0,0,0,1,0,0
341.97 sec,0,1,0,0,0,0,0,1,0,0
341.98 sec,0,1,0,0,0,0,0,1,0,0
342 sec,0,1,0,0,0,0,0,1,0,0
342.02 sec,0,1,0,0,0,0,0,1,0,0
342.03 sec,0,1,0,0,0,0,0,1,0,0
342.05 sec,0,1,0,0,0,0,0,1,0,0
342.07 sec,0,1,0,0,0,0,0,1,0,0
342.08 sec,0,1,0,0,0,0,0,1,0,0
342.1 sec,0,1,0,0,0,0,0,1,0,0
342.12 sec,0,1,0,0,0,0,0,1,0,0
342.13 sec,0,1,0,0,0,0,0,1,0,0
342.15 sec,0,1,0,0,0,0,0,1,0,0
342.17 sec,0,1,0,0,0,0,0,1,0,0
342.18 sec,0,1,0,0,0,0,0,1,0,0
342.2 sec,0,1,0,0,0,0,0,1,0,0
342.22 sec,0,1,0,0,0,0,0,1,0,0
342.23 sec,0,1,0,0,0,0,0,1,0,0
342.25 sec,0,1,0,0,0,0,0,1,0,0
342.27 sec,0,1,0,0,0,0,0,1,0,0
342.28 sec,0,1,0,0,0,0,0,1,0,0
342.3 sec,0,1,0,0,0,0,0,1,0,0
342.32 sec,0,1,0,0,0,0,0,1,0,0
342.33 sec,0,1,0,0,0,0,0,1,0,0
342.35 sec,0,1,0,0,0,0,0,1,0,0
342.37 sec,0,1,0,0,0,0,0,1,0,0
342.38 sec,0,1,0,0,0,0,0,1,0,0
342.4 sec,0,1,0,0,0,0,0,1,0,0
342.42 sec,0,1,0,0,0,0,0,1,0,0
342.43 sec,0,1,0,0,0,0,0,1,0,0
342.45 sec,0,1,0,0,0,0,0,1,0,0
342.47 sec,0,1,0,0,0,0,0,1,0,0
342.48 sec,0,1,0,0,0,0,0,1,0,0
342.5 sec,0,1,0,0,0,0,0,1,0,0
342.52 sec,0,1,0,0,0,0,0,1,0,0
342.53 sec,0,1,0,0,0,0,0,1,0,0
342.55 sec,0,1,0,0,0,0,0,1,0,0
342.57 sec,0,1,0,0,0,0,0,1,0,0
342.58 sec,0,1,0,0,0,0,0,1,0,0
342.6 sec,0,1,0,0,0,0,0,1,0,0
342.62 sec,0,1,0,0,0,0,0,1,0,0
342.63 sec,0,1,0,0,0,0,0,1,0,0
342.65 sec,0,1,0,0,0,0,0,1,0,0
342.67 sec,0,1,0,0,0,0,0,1,0,0
342.68 sec,0,1,0,0,0,0,0,1,0,0
342.7 sec,0,1,0,0,0,0,0,1,0,0
342.72 sec,0,1,0,0,0,0,0,1,0,0
342.73 sec,0,1,0,0,0,0,0,1,0,0
342.75 sec,0,1,0,0,0,0,0,1,0,0
342.77 sec,0,1,0,0,0,0,0,1,0,0
342.78 sec,0,1,0,0,0,0,0,1,0,0
342.8 sec,0,1,0,0,0,0,0,1,0,0
342.82 sec,0,1,0,0,0,0,0,1,0,0
342.83 sec,0,1,0,0,0,0,0,1,0,0
342.85 sec,0,1,0,0,0,0,0,1,0,0
342.87 sec,0,1,0,0,0,0,0,1,0,0
342.88 sec,0,1,0,0,0,0,0,1,0,0
342.9 sec,0,1,0,0,0,0,0,1,0,0
342.92 sec,0,1,0,0,0,0,0,1,0,0
342.93 sec,0,1,0,0,0,0,0,1,0,0
342.95 sec,0,1,0,0,0,0,0,1,0,0
342.97 sec,0,1,0,0,0,0,0,1,0,0
342.98 sec,0,1,0,0,0,0,0,1,0,0
343 sec,0,1,0,0,0,0,0,1,0,0
343.02 sec,0,1,0,0,0,0,0,1,0,0
343.03 sec,0,1,0,0,0,0,0,1,0,0
343.05 sec,0,1,0,0,0,0,0,1,0,0
343.07 sec,0,1,0,0,0,0,0,1,0,0
343.08 sec,0,1,0,0,0,0,0,1,0,0
343.1 sec,0,1,0,0,0,0,0,1,0,0
343.12 sec,0,1,0,0,0,0,0,1,0,0
343.13 sec,0,1,0,0,0,0,0,1,0,0
343.15 sec,0,1,0,0,0,0,0,1,0,0
343.17 sec,0,1,0,0,0,0,0,1,0,0
343.18 sec,0,1,0,0,0,0,0,1,0,0
343.2 sec,0,1,0,0,0,0,0,1,0,0
343.22 sec,0,1,0,0,0,0,0,1,0,0
343.23 sec,0,1,0,0,0,0,0,1,0,0
343.25 sec,0,1,0,0,0,0,0,1,0,0
343.27 sec,0,1,0,0,0,0,0,1,0,0
343.28 sec,0,1,0,0,0,0,0,1,0,0
343.3 sec,0,1,0,0,0,0,0,1,0,0
343.32 sec,0,1,0,0,0,0,0,1,0,0
343.33 sec,0,1,0,0,0,0,0,1,0,0
343.35 sec,0,1,0,0,0,0,0,1,0,0
343.37 sec,0,1,0,0,0,0,0,1,0,0
343.38 sec,0,1,0,0,0,0,0,1,0,0
343.4 sec,0,1,0,0,0,0,0,1,0,0
343.42 sec,0,1,0,0,0,0,0,1,0,0
343.43 sec,0,1,0,0,0,0,0,1,0,0
343.45 sec,0,1,0,0,0,0,0,1,0,0
343.47 sec,0,1,0,0,0,0,0,1,0,0
343.48 sec,0,1,0,0,0,0,0,1,0,0
343.5 sec,0,1,0,0,0,0,0,1,0,0
343.52 sec,0,1,0,0,0,0,0,1,0,0
343.53 sec,0,1,0,0,0,0,0,1,0,0
343.55 sec,0,1,0,0,0,0,0,1,0,0
343.57 sec,0,1,0,0,0,0,0,1,0,0
343.58 sec,0,1,0,0,0,0,0,1,0,0
343.6 sec,0,1,0,0,0,0,0,1,0,0
343.62 sec,0,1,0,0,0,0,0,1,0,0
343.63 sec,0,1,0,0,0,0,0,1,0,0
343.65 sec,0,1,0,0,0,0,0,1,0,0
343.67 sec,0,1,0,0,0,0,0,1,0,0
343.68 sec,0,1,0,0,0,0,0,1,0,0
343.7 sec,0,1,0,0,0,0,0,1,0,0
343.72 sec,0,1,0,0,0,0,0,1,0,0
343.73 sec,0,1,0,0,0,0,0,1,0,0
343.75 sec,0,1,0,0,0,0,0,1,0,0
343.77 sec,0,1,0,0,0,0,0,1,0,0
343.78 sec,0,1,0,0,0,0,0,1,0,0
343.8 sec,0,1,0,0,0,0,0,1,0,0
343.82 sec,0,1,0,0,0,0,0,1,0,0
343.83 sec,0,1,0,0,0,0,0,1,0,0
343.85 sec,0,1,0,0,0,0,0,1,0,0
343.87 sec,0,1,0,0,0,0,0,1,0,0
343.88 sec,0,1,0,0,0,0,0,1,0,0
343.9 sec,0,1,0,0,0,0,0,1,0,0
343.92 sec,0,1,0,0,0,0,0,1,0,0
343.93 sec,0,1,0,0,0,0,0,1,0,0
343.95 sec,0,1,0,0,0,0,0,1,0,0
343.97 sec,0,1,0,0,0,0,0,1,0,0
343.98 sec,0,1,0,0,0,0,0,1,0,0
344 sec,0,1,0,0,0,0,0,1,0,0
344.02 sec,0,1,0,0,0,0,0,1,0,0
344.03 sec,0,1,0,0,0,0,0,1,0,0
344.05 sec,0,1,0,0,0,0,0,1,0,0
344.07 sec,0,1,0,0,0,0,0,1,0,0
344.08 sec,0,1,0,0,0,0,0,1,0,0
344.1 sec,0,1,0,0,0,0,0,1,0,0
344.12 sec,0,1,0,0,0,0,0,1,0,0
344.13 sec,0,1,0,0,0,0,0,1,0,0
344.15 sec,0,1,0,0,0,0,0,1,0,0
344.17 sec,0,1,0,0,0,0,0,1,0,0
344.18 sec,0,1,0,0,0,0,0,1,0,0
344.2 sec,0,1,0,0,0,0,0,1,0,0
344.22 sec,0,1,0,0,0,0,0,1,0,0
344.23 sec,0,1,0,0,0,0,0,1,0,0
344.25 sec,0,1,0,0,0,0,0,1,0,0
344.27 sec,0,1,0,0,0,0,0,1,0,0
344.28 sec,0,1,0,0,0,0,0,1,0,0
344.3 sec,0,1,0,0,0,0,0,1,0,0
344.32 sec,0,1,0,0,0,0,0,1,0,0
344.33 sec,0,1,0,0,0,0,0,1,0,0
344.35 sec,0,1,0,0,0,0,0,1,0,0
344.37 sec,0,1,0,0,0,0,0,1,0,0
344.38 sec,0,1,0,0,0,0,0,1,0,0
344.4 sec,0,1,0,0,0,0,0,1,0,0
344.42 sec,0,1,0,0,0,0,0,1,0,0
344.43 sec,0,1,0,0,0,0,0,1,0,0
344.45 sec,0,1,0,0,0,0,0,1,0,0
344.47 sec,0,1,0,0,0,0,0,1,0,0
344.48 sec,0,1,0,0,0,0,0,1,0,0
344.5 sec,0,1,0,0,0,0,0,1,0,0
344.52 sec,0,1,0,0,0,0,0,1,0,0
344.53 sec,0,1,0,0,0,0,0,1,0,0
344.55 sec,0,1,0,0,0,0,0,1,0,0
344.57 sec,0,1,0,0,0,0,0,1,0,0
344.58 sec,0,1,0,0,0,0,0,1,0,0
344.6 sec,0,1,0,0,0,0,0,1,0,0
344.62 sec,0,1,0,0,0,0,0,1,0,0
344.63 sec,0,1,0,0,0,0,0,1,0,0
344.65 sec,0,1,0,0,0,0,0,1,0,0
344.67 sec,0,1,0,0,0,0,0,1,0,0
344.68 sec,0,1,0,0,0,0,0,1,0,0
344.7 sec,0,1,0,0,0,0,0,1,0,0
344.72 sec,0,1,0,0,0,0,0,1,0,0
344.73 sec,0,1,0,0,0,0,0,1,0,0
344.75 sec,0,1,0,0,0,0,0,1,0,0
344.77 sec,0,1,0,0,0,0,0,1,0,0
344.78 sec,0,1,0,0,0,0,0,1,0,0
344.8 sec,0,1,0,0,0,0,0,1,0,0
344.82 sec,0,1,0,0,0,0,0,1,0,0
344.83 sec,0,1,0,0,0,0,0,1,0,0
344.85 sec,0,1,0,0,0,0,0,1,0,0
344.87 sec,0,1,0,0,0,0,0,1,0,0
344.89 sec,0,1,0,0,0,0,0,1,0,0
344.9 sec,0,1,0,0,0,0,0,1,0,0
344.92 sec,0,1,0,0,0,0,0,1,0,0
344.94 sec,0,1,0,0,0,0,0,1,0,0
344.95 sec,0,1,0,0,0,0,0,1,0,0
344.97 sec,0,1,0,0,0,0,0,1,0,0
344.99 sec,0,1,0,0,0,0,0,1,0,0
345 sec,0,1,0,0,0,0,0,1,0,0
345.02 sec,0,1,0,0,0,0,0,1,0,0
345.04 sec,0,1,0,0,0,0,0,1,0,0
345.05 sec,0,1,0,0,0,0,0,1,0,0
345.07 sec,0,1,0,0,0,0,0,1,0,0
345.09 sec,0,1,0,0,0,0,0,1,0,0
345.1 sec,0,1,0,0,0,0,0,1,0,0
345.12 sec,0,1,0,0,0,0,0,1,0,0
345.14 sec,0,1,0,0,0,0,0,1,0,0
345.15 sec,0,1,0,0,0,0,0,1,0,0
345.17 sec,0,1,0,0,0,0,0,1,0,0
345.19 sec,0,1,0,0,0,0,0,1,0,0
345.2 sec,0,1,0,0,0,0,0,1,0,0
345.22 sec,0,1,0,0,0,0,0,1,0,0
345.24 sec,0,1,0,0,0,0,0,1,0,0
345.25 sec,0,1,0,0,0,0,0,1,0,0
345.27 sec,0,1,0,0,0,0,0,1,0,0
345.29 sec,0,1,0,0,0,0,0,1,0,0
345.3 sec,0,1,0,0,0,0,0,1,0,0
345.32 sec,0,1,0,0,0,0,0,1,0,0
345.34 sec,0,1,0,0,0,0,0,1,0,0
345.35 sec,0,1,0,0,0,0,0,1,0,0
345.37 sec,0,1,0,0,0,0,0,1,0,0
345.39 sec,0,1,0,0,0,0,0,1,0,0
345.4 sec,0,1,0,0,0,0,0,1,0,0
345.42 sec,0,1,0,0,0,0,0,1,0,0
345.44 sec,0,1,0,0,0,0,0,1,0,0
345.45 sec,0,1,0,0,0,0,0,1,0,0
345.47 sec,0,1,0,0,0,0,0,1,0,0
345.49 sec,0,1,0,0,0,0,0,1,0,0
345.5 sec,0,1,0,0,0,0,0,1,0,0
345.52 sec,0,1,0,0,0,0,0,1,0,0
345.54 sec,0,1,0,0,0,0,0,1,0,0
345.55 sec,0,1,0,0,0,0,0,1,0,0
345.57 sec,0,1,0,0,0,0,0,1,0,0
345.59 sec,0,1,0,0,0,0,0,1,0,0
345.6 sec,0,1,0,0,0,0,0,1,0,0
345.62 sec,0,1,0,0,0,0,0,1,0,0
345.64 sec,0,1,0,0,0,0,0,1,0,0
345.65 sec,0,1,0,0,0,0,0,1,0,0
345.67 sec,0,1,0,0,0,0,0,1,0,0
345.69 sec,0,1,0,0,0,0,0,1,0,0
345.7 sec,0,1,0,0,0,0,0,1,0,0
345.72 sec,0,1,0,0,0,0,0,1,0,0
345.74 sec,0,1,0,0,0,0,0,1,0,0
345.75 sec,0,1,0,0,0,0,0,1,0,0
345.77 sec,0,1,0,0,0,0,0,1,0,0
345.79 sec,0,1,0,0,0,0,0,1,0,0
345.8 sec,0,1,0,0,0,0,0,1,0,0
345.82 sec,0,1,0,0,0,0,0,1,0,0
345.84 sec,0,1,0,0,0,0,0,1,0,0
345.85 sec,0,1,0,0,0,0,0,1,0,0
345.87 sec,0,1,0,0,0,0,0,1,0,0
345.89 sec,0,1,0,0,0,0,0,1,0,0
345.9 sec,0,1,0,0,0,0,0,1,0,0
345.92 sec,0,1,0,0,0,0,0,1,0,0
345.94 sec,0,1,0,0,0,0,0,1,0,0
345.95 sec,0,1,0,0,0,0,0,1,0,0
345.97 sec,0,1,0,0,0,0,0,1,0,0
345.99 sec,0,1,0,0,0,0,0,1,0,0
346 sec,0,1,0,0,0,0,0,1,0,0
346.02 sec,0,1,0,0,0,0,0,1,0,0
346.04 sec,0,1,0,0,0,0,0,1,0,0
346.05 sec,0,1,0,0,0,0,0,1,0,0
346.07 sec,0,1,0,0,0,0,0,1,0,0
346.09 sec,0,1,0,0,0,0,0,1,0,0
346.1 sec,0,1,0,0,0,0,0,1,0,0
346.12 sec,0,1,0,0,0,0,0,1,0,0
346.14 sec,0,1,0,0,0,0,0,1,0,0
346.15 sec,0,1,0,0,0,0,0,1,0,0
346.17 sec,0,1,0,0,0,0,0,1,0,0
346.19 sec,0,1,0,0,0,0,0,1,0,0
346.2 sec,0,1,0,0,0,0,0,1,0,0
346.22 sec,0,1,0,0,0,0,0,1,0,0
346.24 sec,0,1,0,0,0,0,0,1,0,0
346.25 sec,0,1,0,0,0,0,0,1,0,0
346.27 sec,0,1,0,0,0,0,0,1,0,0
346.29 sec,0,1,0,0,0,0,0,1,0,0
346.3 sec,0,1,0,0,0,0,0,1,0,0
346.32 sec,0,1,0,0,0,0,0,1,0,0
346.34 sec,0,1,0,0,0,0,0,1,0,0
346.35 sec,0,1,0,0,0,0,0,1,0,0
346.37 sec,0,1,0,0,0,0,0,1,0,0
346.39 sec,0,1,0,0,0,0,0,1,0,0
346.4 sec,0,1,0,0,0,0,0,1,0,0
346.42 sec,0,1,0,0,0,0,0,1,0,0
346.44 sec,0,1,0,0,0,0,0,1,0,0
346.45 sec,0,1,0,0,0,0,0,1,0,0
346.47 sec,0,1,0,0,0,0,0,1,0,0
346.49 sec,0,1,0,0,0,0,0,1,0,0
346.5 sec,0,1,0,0,0,0,0,1,0,0
346.52 sec,0,1,0,0,0,0,0,1,0,0
346.54 sec,0,1,0,0,0,0,0,1,0,0
346.55 sec,0,1,0,0,0,0,0,1,0,0
346.57 sec,0,1,0,0,0,0,0,1,0,0
346.59 sec,0,1,0,0,0,0,0,1,0,0
346.6 sec,0,1,0,0,0,0,0,1,0,0
346.62 sec,0,1,0,0,0,0,0,1,0,0
346.64 sec,0,1,0,0,0,0,0,1,0,0
346.65 sec,0,1,0,0,0,0,0,1,0,0
346.67 sec,0,1,0,0,0,0,0,1,0,0
346.69 sec,0,1,0,0,0,0,0,1,0,0
346.7 sec,0,1,0,0,0,0,0,1,0,0
346.72 sec,0,1,0,0,0,0,0,1,0,0
346.74 sec,0,1,0,0,0,0,0,1,0,0
346.75 sec,0,1,0,0,0,0,0,1,0,0
346.77 sec,0,1,0,0,0,0,0,1,0,0
346.79 sec,0,1,0,0,0,0,0,1,0,0
346.8 sec,0,1,0,0,0,0,0,1,0,0
346.82 sec,0,1,0,0,0,0,0,1,0,0
346.84 sec,0,1,0,0,0,0,0,1,0,0
346.85 sec,0,1,0,0,0,0,0,1,0,0
